Smiles_from_MOE,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(N)C=1C(=O)[C@@H](N(C)C)[C@H]2[C@@](O)(C=1O)C(=O)C1=C(O)c3c(O)cccc3[C@](O)(C)[C@H]1C2,63.339031,0,0,3,4,9,0,6,0,56,8,17,32,19,91.065277,1.6261657,0,0,22,0,0,24,0,2,8,0,0,1.8233727,-2.7825637,-0.58879292,0.60280514,2.846323,-2.8692117,-0.56193149,0.61033851,2.8314435,-2.5500276,-0.40441576,0.75829464,3.0748248,30.430967,2,0.057142857,6,59,5,35,4,2,0.057142857,48,0,23.911331,17.656586,13.171208,14.333981,14.772521,9.9702549,6.7985473,8.2430353,5,0,0.81553572,11,0,-0.84913898,-0.44737324,0.086369857,3.1299167,-1.3705211,-0.39174941,0.063387431,3.1285856,-0.52438635,-0.23549449,0.20377538,3.3695664,11.678609,20.078381,5.0813866,-0.017727498,0.1867694,-3.0767338,0,8.4627657,11.369288,-0.77020359,6.596674,8.863328,3.7432795,10.363478,25.103674,8.2936983,3.3703513,19.826143,6.4972134,2.6252315,4.0254588,10,7,1,1,-0.442,-2.5914099,10.929849,0,1,21,0,4,2,2,7.526,-7.526,3.5858424,-3.5858424,0.071175985,0.10697723,59.867096,37.124542,10.667059,25.696545,60.079384,12.949531,0,88.389816,24.509808,0,0,0,40.700764,45.488819,0.60732687,0.49100441,0.21256535,0.39267313,0.50899559,0.1801078,246.25487,199.0892,86.189583,159.21849,206.38416,73.028915,0.45454547,0.83333331,7.526,-7.526,0.08184959,0.10762689,0.48995742,0.40268707,0.25880185,0.51004261,0.59731293,0.25124073,198.66469,163.27888,104.93726,206.80869,242.19447,101.87142,6,0,4,0.08184959,0.10762689,0.15625,-0.059500001,109.05286,19.75832,75.568619,50.770454,15.192742,77.408951,0,58.172981,18.868406,38.569443,11.02284,71.586647,79.279991,59.592045,27.211124,38.140617,71.797958,16.634007,99.120392,181.62,0.3597711,6.129283,3.1898572,9.7707081,405.47336,544.96692,13.566921,0,0,17.742489,205.7677,29.86657,126.27785,444.44,2350,76,186
O([C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](N)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C[C@H]1N)[C@@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O1,69.871338,0,0,3,5,15,0,0,0,70,11,26,33,16,116.41247,1.6630353,0,0,18,0,0,37,0,5,10,0,0,1.7220645,-2.8192658,-0.56018454,0.66282511,2.8469028,-3.02702,-0.64619821,0.5805124,2.6761005,-2.5949399,-0.46624613,0.74393284,3.05773,44.81266,6,0.17142858,0,72,0,35,4,6,0.17142858,72,0,24.610001,17.9846,10.781574,10.781574,15.509345,10.867415,5.6329932,5.6329932,15,0,0.83499432,14,0,-0.8320334,-0.4200179,0.096345983,3.1066446,-1.369976,-0.50624394,0.054200001,2.9689467,-0.52485865,-0.24849011,0.17004602,3.3044097,22.698164,23.64991,9.0842667,-10.463119,-5.9520893,1.8437573,0,0,11.299909,3.8720634,14,5.106144,10.446945,6.1929102,27.585306,11.372781,5.5555553,27.585306,11.372781,5.5555553,9.5067167,15,16,0,2,-7.427,2.1875899,10.856878,0,1,18,0,3,12,5,11.43,-11.43,5.3313284,-5.3313284,0.039402153,0.073596418,45.076561,85.224007,130.33449,22.309816,61.945034,0,0,8.701313,0,0,0,0,0,89.875862,0.65765011,0.22228748,0.20266637,0.34234986,0.77771252,0.1396835,291.64618,98.577179,89.875862,151.82089,344.88992,61.945034,0.5,1,11.43,-11.43,0.04199475,0.086614177,0.41298723,0.22228748,0.20266637,0.58701277,0.77771252,0.38434643,183.14624,98.577179,89.875862,260.32083,344.88992,170.44498,7,1,3,0.04199475,0.086614177,0.66666669,-7.3249998,316.7973,0,135.19827,39.365837,0,0,0,0,18.868406,0,10.97608,43.99955,152.31136,0,91.198723,164.48593,18.868406,39.365837,0,288.39999,0.3442024,6.129283,3.6291428,9.8144684,443.46707,579.0686,10.015024,0,0,0,161.09135,29.416998,180.129,483.51898,3160,63,174
Nc1ncnc2nc[nH]c12,17.633965,0,0,1,1,4,0,9,0,15,3,7,10,1,23.774437,1.5849625,0,0,5,0,0,5,0,5,0,0,0,2.0757287,-2.1020949,-0.62686718,0.76134229,2.131742,-2.3233826,-0.59143817,0.80985236,2.1978848,-1.7639182,-0.4430154,0.98170894,2.4555733,9.4260349,0,0,10,16,0,11,2,0,0,6,0,6.9746914,5.0736914,2.6547005,3.1462643,4.8770099,2.7727673,0.5,0.66666669,0,0,0.83587831,4,0,-0.82852101,-0.43896258,0.16586094,1.9894311,-1.3347299,-0.39231184,0.25321758,2.048981,-0.43662727,-0.21103242,0.32911515,2.2936046,7.2369494,8.3255081,1.231939,-1.2574934,-1.3198124,-0.54926538,0,4.892858,3.7393973,0.0055205072,12.599544,9.2554178,1.2918648,1.7218388,6.6942148,2.5599999,1.12,3.9514463,1.4083333,0.5809375,0.55649537,5,3,1,0,-0.75393999,-1.5040801,3.4652188,1,1,10,1,2,0,0,2.802,-2.803,1.278699,-1.278699,0.14249605,0.26641059,0,21.236927,64.895836,19.809576,0,0,0,0,0,0,0,17.047728,6.6511192,0.13689101,0.81633461,0.18366536,0.18366536,0.18366536,0.81633461,0,105.94234,23.835739,23.835739,23.835739,105.94234,0,0.25,0.33333334,2.802,-2.803,0.17237687,0.32108456,0.2820518,0.23423369,0.18261056,0.7179482,0.76576632,0.53533763,36.604141,30.398399,23.698847,93.173943,99.379684,69.47509,3,0,2,0.17237687,0.32108456,0.40000001,-0.064900003,32.897186,50.35659,16.78553,0,0,0,0,37.430504,0,2.3279202,3.6096101,0,50.35659,16.78553,0,6.187367,66.468246,0,0,80.480003,0.76016748,4.4594316,1.9512278,6.3517823,129.77808,161.66229,11.365152,0,0,17.742489,6.6995511,71.962158,40.472794,135.13,105,12,52
P(=O)(OP(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)(OC[C@@H](O)[C@@H](O)[C@@H](O)CN1c2c(N=C3C(=O)NC(=O)N=C13)cc(C)c(C)c2)O,98.714172,0,0,3,5,19,0,15,0,86,11,30,53,18,168.67912,1.9613851,0,0,27,0,0,33,0,9,15,2,0,0.99042839,-2.6459353,-0.65897185,0.71909052,2.7754238,-2.8343513,-0.70382112,0.53366691,2.7114973,-2.4223278,-0.45767215,0.85526007,2.9680347,73.091827,13,0.22413793,16,91,4,58,13,13,0.22413793,71,0,38.567822,29.259781,15.972174,17.342052,24.852682,18.412411,6.5461121,7.6791053,9,2,0.91762638,24,0,-0.82954913,-0.45590743,0.14217766,2.8936155,-1.3347288,-0.46417439,0.027957039,2.876076,-0.52632332,-0.23856443,0.25185412,3.1434004,28.136477,35.134064,13.046984,-1.6339707,-1.4555186,-4.7575636,2.6693199,12.810806,18.76021,-2.6374629,3.0604088,14,2.0881262,28.611042,42.601665,17.075117,9.4966764,36.272015,14.491383,8.0414438,9.9175777,24,10,0,3,-4.45294,-4.57761,17.832808,1,1,31,0,6,14,6,15.42,-15.417,6.7762413,-6.7762413,0.064268813,0.057260703,42.653858,108.31819,110.65741,67.743973,51.620865,12.949531,54.86668,66.422241,6.8281875,31.458273,5.6825762,36.297226,49.546387,41.341457,0.6406951,0.34612602,0.18529648,0.35930488,0.65387398,0.1740084,439.76471,237.57635,127.18507,246.62215,448.81052,119.43707,0.5,1,15.42,-15.417,0.098184176,0.058377117,0.39290506,0.34612602,0.24935517,0.60709494,0.65387398,0.35773978,269.68488,237.57635,171.1541,416.702,448.81052,245.54788,12,0,6,0.098184176,0.058377117,0.49056605,-3.8260601,268.43985,67.429092,90.360634,60.292095,6.37115,33.57106,0,72.716873,6.0398216,131.74535,17.638769,120.27848,255.36681,21.135065,51.222866,11.700862,101.75462,75.4655,100.04171,356.42001,0.24820232,6.8579812,4.4195209,11.137822,686.38684,856.07495,67.382423,0,0,23.425066,230.11719,177.4462,221.55864,785.55701,13425,95,294
O=C(O)[C@@H](N)[C@H](CC)C,21.932308,1,1,0,0,3,0,0,0,22,3,6,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,2,0,0,3.5997987,-2.6615496,-0.42271298,0.38603604,2.6450982,-2.7752569,-0.3765181,0.35482416,2.6808414,-2.4201357,-0.25787541,0.49977708,2.88345,14.509691,3,0.375,0,21,1,8,6,3,0.375,20,0,7.4391575,5.7946196,4.3618073,4.4391575,4.091423,3.075778,2.3147137,2.3593719,2,0,0.70965427,5,0,-0.81139034,-0.33123919,0.026770057,2.2952054,-1.3636426,-0.28855243,0.054200001,2.3052604,-0.53070587,-0.19535416,0.1138421,2.5072598,4.1632609,6.0032978,1.4966402,-2.4764013,0.30756363,-0.56651449,0,0.95455647,3.5466075,-0.0020435452,9.6832724,11.588758,1.0157714,5.9680948,9,3.9200001,2.8800001,8.0597343,3.4565301,2.50173,3.0954127,3,3,1,0,-1.64373,-0.52371001,3.5428903,0,1,0,1,0,3,0,2.9300001,-2.9300001,1.1091932,-1.1091932,0.24955328,0.29759493,38.388474,7.4113464,17.238026,0,10.324173,14.708499,0,0,46.196667,0,0,0,13.566921,14.418659,0.67323667,0.45720175,0.17248137,0.3267633,0.54279828,0.15428194,109.23451,74.182251,27.98558,53.018253,88.070518,25.032671,0.40000001,0.66666669,2.9300001,-2.9300001,0.22491467,0.33788395,0.31651339,0.45720175,0.4035736,0.68348658,0.54279828,0.27991301,51.355175,74.182251,65.480934,110.89759,88.070518,45.416656,3,0,0,0.22491467,0.33788395,0,0.44440001,32.897186,7.7454643,27.844185,25.385227,4.4107962,0,0,0,18.868406,66.652031,3.5066199,23.862217,0,29.796022,3.9819686,32.897186,18.868406,7.7454643,66.652031,63.32,0.71696228,4,2.17136,6.0152125,162.25276,184.84352,0,0,0,0,83.533485,14.708499,44.876331,131.175,92,10,36
P(=O)(OP(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)(OP(=O)(O)O)O,55.084686,0,0,3,5,14,0,9,0,47,10,24,31,5,99.376152,2.1143861,0,0,10,0,0,16,0,5,13,3,0,1.5673071,-2.5245979,-0.70283103,0.76591754,2.7748773,-2.7072172,-0.96686119,0.54625756,2.7425723,-2.3270094,-0.48184383,0.88345122,2.9678984,55.749313,8,0.24242425,10,49,0,33,10,8,0.24242425,39,0,23.189871,17.603355,5.6712084,6.1627722,14.190889,12.440603,1.9082483,2.0749149,6,2,1.0753479,15,0,-0.80455536,-0.44861552,0.17736539,2.681987,-1.334729,-0.64947665,0.0021866008,2.6614034,-0.52578968,-0.24491742,0.2744883,2.9079931,19.606104,27.949232,6.1584806,-4.068089,-3.5922687,-1.2360197,3.9715507,4.8968182,10.883493,-3.997762,-4.6857338,14,1.0177813,50.571663,25.619835,9.3306217,6.3208814,25.956739,9.4575243,6.4089293,7.9189196,18,8,0,3,-4.9699402,-0.32541999,10.091836,1,1,15,0,3,9,4,11.394,-11.391,4.4804883,-4.4804883,0.10425922,0.086256094,8.5307722,32.012836,100.84755,61.883194,20.648346,0,56.139206,0,13.656375,0,47.187408,17.047728,51.036114,18.038837,0.61850256,0.34416088,0.20167907,0.38149744,0.65583909,0.17981838,264.11813,146.96646,86.122681,162.91023,280.06192,76.787552,0.46666667,0.875,11.394,-11.391,0.13287695,0.079009742,0.22531678,0.34416088,0.34416088,0.77468324,0.65583909,0.43052232,96.21666,146.96646,146.96646,330.81171,280.06192,183.84525,8,1,3,0.13287695,0.079009742,0.48387095,-4.7441001,236.19681,52.25568,43.01421,20.926258,0,0,0,37.430504,6.0398216,52.412441,9.3527203,90.909561,188.25401,0,25.44577,6.187367,66.468246,20.926258,50.084522,279.13,0.36097246,6.044394,3.7354364,9.6015596,427.02838,471.64456,24.217457,0,0,17.742489,54.133583,154.70728,179.19774,507.18201,2891,48,170
P(=O)(OP(=O)(OC[C@@H]1O[C@H](n2c3N=C(N)NC(=O)c3nc2)CN(NC(=O)C)C1)O)(OP(=O)(O)O)O,63.471859,0,0,3,5,14,0,5,0,55,10,24,35,6,116.00459,2.1091743,0,0,12,0,0,20,0,7,13,3,0,1.6437056,-2.7129803,-0.59481061,0.62737471,2.7006898,-2.8557525,-0.76130319,0.38598984,2.7397935,-2.4672458,-0.44888058,0.73514044,2.9327784,62.698139,9,0.24324325,5,57,3,37,10,10,0.27027026,49,0,26.181435,20.207586,7.3533711,7.8698792,16.034225,13.738615,2.2247448,2.4687619,4,2,1.031538,15,0,-0.86356592,-0.47139806,0.13340476,2.7514586,-1.3710588,-0.47452185,0.012463438,2.7213621,-0.51616341,-0.25171384,0.22938313,2.9889269,20.315559,32.891502,7.6537881,-4.4868455,-4.0030088,-1.6520768,3.9718134,6.2068777,12.462198,-3.9998395,-4.6839232,14,1.3434364,50.73967,29.554419,11.396122,8.7719831,28.262506,10.883242,8.3690233,8.7882195,20,8,0,3,-5.592,-0.38628,11.525768,0,1,16,0,3,11,5,12.178,-12.175,4.8822465,-4.8822465,0.095679767,0.075642392,70.328476,41.579319,25.502314,103.0588,28.631105,12.949531,56.139206,0,13.656375,0,52.869987,5.6825762,75.531082,9.1548758,0.62008768,0.31690583,0.18253185,0.37991232,0.68309414,0.19738047,306.99527,156.8949,90.368538,188.08838,338.18875,97.719841,0.46666667,0.875,12.178,-12.175,0.12432255,0.069815196,0.31368482,0.37737691,0.31690583,0.68631518,0.62262309,0.36940935,155.30022,186.83313,156.8949,339.78342,308.25052,182.88852,8,1,3,0.12432255,0.069815196,0.40000001,-4.9485998,221.32533,34.103073,53.939129,57.805416,26.618963,16.78553,0,16.78553,6.0398216,85.738457,10.81435,138.63399,123.69982,35.898979,15.265219,35.225109,16.78553,70.222076,83.410538,286.69,0.32906306,6.2094536,3.7685592,9.9804306,495.08365,546.0293,45.66872,0,0,32.846104,107.22401,160.30682,188.61879,563.25,3928,52,188
Nc1ccc(Cc2ccc(N)cc2)cc1,34.4151,1,1,0,0,0,0,12,0,29,2,2,15,13,37.472763,1.2921642,0,0,13,0,0,14,0,2,0,0,0,1.6962402,-2.3733082,-0.64560521,0.70065624,2.3213596,-2.348382,-0.53807992,0.80591482,2.4504354,-2.0621796,-0.49986199,0.85431087,2.6380625,13.984898,2,0.125,12,30,0,16,2,2,0.125,18,0,10.673362,8.4806099,7.3259091,8.6733618,7.2371836,4.9271913,4.3498411,6.0824828,0,0,0.66619134,10,0,-0.81342191,-0.38515821,0.081216097,2.3256788,-1.3347861,-0.26386139,0.16445385,2.4743948,-0.46669531,-0.21605732,0.19305076,2.6337683,1.984315,6.6921148,1.4728259,2.6145694,2.6145694,-2.8919566,0,6.6188793,6.270782,0,14,14,1,0,11.484375,5.3650794,3.5,7.492074,3.3805919,2.1429183,1.6885097,2,4,1,0,2.6099999,-2.9430201,6.2356868,1,1,12,1,2,2,0,3.2869999,-3.2880001,1.0954089,-1.0954089,0.1131274,0.27592877,21.929874,34.123089,34.476051,0,0,0,0,62.138008,49.019615,0,0,0,0,13.302238,0.93812591,0.57891303,0.06187408,0.06187408,0.42108697,0,201.68665,124.45986,13.302238,13.302238,90.529015,0,0.5,1,3.2869999,-3.2880001,0.12169151,0.27372262,0.7777639,0.53843969,0.06187408,0.22223611,0.46156028,0.16036202,167.21059,115.75855,13.302238,47.77829,99.230331,34.476051,5,0,2,0.12169151,0.27372262,1,2.4417701,65.794373,0,0,0,6.37115,18.868406,0,141.14548,0,5.513495,6.4514799,0,0,0,6.37115,5.513495,225.80826,0,0,52.040001,0.59002918,5,3.0174327,7.4664016,214.98888,297.61569,0,0,0,35.484978,160.09264,0,35.484978,198.269,404,18,74
O([C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](N)C[C@H](O)[C@@H](CN)O2)[C@@H](N)C[C@H]1N)[C@@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O1,69.069344,0,0,3,5,14,0,0,0,69,10,24,32,16,113.54079,1.6455188,0,0,18,0,0,37,0,5,9,0,0,1.6991706,-2.820209,-0.55846739,0.64639002,2.8439999,-3.0209367,-0.59815866,0.58976078,2.6831062,-2.594214,-0.45437485,0.73399627,3.0567052,44.81266,6,0.17647059,0,71,0,34,4,6,0.17647059,71,0,23.739758,17.667143,10.911331,10.911331,15.081825,10.759047,5.7828231,5.7828231,14,0,0.81942505,14,0,-0.83203965,-0.38522077,0.091629259,3.0943611,-1.3699745,-0.46418536,0.072255127,2.9703887,-0.52500671,-0.24140157,0.16223806,3.2938571,21.548132,21.704659,8.9048424,-10.482202,-5.3435564,1.443296,0,0,11.119811,4.15588,14,4.9982419,7.7794509,7.0545931,26.602076,11.16,5.6444635,26.602076,11.16,5.6444635,9.2774744,14,15,0,2,-6.4120002,1.78328,10.730595,0,1,18,0,3,12,5,10.91,-10.91,4.9531808,-4.9531808,0.042410288,0.079215087,53.607334,90.768478,115.61971,22.309816,51.620865,0,0,17.402626,0,0,0,0,0,82.108322,0.69146812,0.22958565,0.18943536,0.30853191,0.77041435,0.11909654,299.70795,99.510948,82.108322,133.72919,333.92618,51.620865,0.5,1,10.91,-10.91,0.043996334,0.090742439,0.44114357,0.22958565,0.18943536,0.55885643,0.77041435,0.36942106,191.20801,99.510948,82.108322,242.22913,333.92618,160.1208,7,1,3,0.043996334,0.090742439,0.34375,-6.2958002,291.41208,0,128.72963,39.365837,0,0,0,0,37.736813,0,10.8371,43.99955,126.92613,0,84.730072,164.48593,37.736813,39.365837,0,268.17001,0.35236704,6.0874629,3.6185081,9.723424,433.43713,570.54639,10.015024,0,0,0,168.44133,29.416998,166.56207,467.51999,2932,59,168
O([C@H]1[C@H](O)[C@@H](O[C@@H]2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CN)O1,68.906548,0,0,3,5,15,0,0,0,69,11,26,33,16,114.25849,1.6559201,0,0,18,0,0,36,0,4,11,0,0,1.7220645,-2.8164589,-0.583884,0.66986543,2.8473139,-3.0204022,-0.65504062,0.56814784,2.6765721,-2.5938046,-0.47891524,0.7605139,3.05601,44.379452,6,0.17142858,0,71,0,35,4,6,0.17142858,71,0,24.610001,17.854464,10.781574,10.781574,15.509345,10.79228,5.6329932,5.6329932,15,0,0.8456738,14,0,-0.83202201,-0.42294931,0.10107008,3.0946326,-1.3699001,-0.51343179,0.054200001,2.9581342,-0.52578557,-0.25342023,0.17036679,3.2896721,21.91515,24.182018,9.4756489,-9.8616238,-5.8141913,1.8764632,0,0,11.148074,3.2949846,14,5.1533222,5.2588015,5.5564656,27.585306,11.372781,5.5555553,27.585306,11.372781,5.5555553,9.5067167,15,15,0,2,-7.2049999,2.08149,10.716331,0,1,18,0,3,12,5,11.12,-11.12,5.3912807,-5.3912807,0.038972273,0.072778009,45.076561,82.078041,118.00139,22.309816,72.269211,0,0,8.701313,0,0,0,0,0,90.992287,0.62846869,0.22687097,0.20706955,0.37153131,0.77312905,0.16446178,276.16711,99.693596,90.992287,163.26149,339.73502,72.269211,0.5,1,11.12,-11.12,0.043165468,0.089028776,0.42078555,0.22687097,0.20706955,0.57921445,0.77312905,0.37214491,184.90521,99.693596,90.992287,254.52341,339.73502,163.53113,7,1,3,0.043165468,0.089028776,0.66666669,-7.2914,309.28534,0,137.68495,39.365837,0,0,0,0,18.868406,0,10.77922,43.99955,177.69658,0,93.685402,131.58875,18.868406,39.365837,0,282.60999,0.3442024,6.129283,3.6291428,9.8144684,439.42862,572.91949,10.015024,0,0,0,162.85033,29.416998,175.95343,484.50299,3160,63,174
P(=O)(OP(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)O)(OP(=O)(O)O)O,55.084686,0,0,3,5,14,0,9,0,47,10,24,31,5,99.376152,2.1143861,0,0,10,0,0,16,0,5,13,3,0,1.5673071,-2.5245979,-0.70283103,0.76591754,2.7748773,-2.7072172,-0.96686119,0.54625756,2.7425723,-2.3270094,-0.48184383,0.88345122,2.9678984,55.749313,8,0.24242425,10,49,0,33,10,8,0.24242425,39,0,23.189871,17.603355,5.6712084,6.1627722,14.190889,12.440603,1.9082483,2.0749149,6,2,1.0753479,15,0,-0.80455536,-0.44861552,0.17736539,2.681987,-1.334729,-0.64947665,0.0021866008,2.6614034,-0.52578968,-0.24491742,0.2744883,2.9079931,19.606104,27.949232,6.1584806,-4.068089,-3.5922687,-1.2360197,3.9715507,4.8968182,10.883493,-3.997762,-4.6857338,14,1.0177813,50.571663,25.619835,9.3306217,6.3208814,25.956739,9.4575243,6.4089293,7.9189196,18,8,0,3,-4.9699402,-0.32541999,10.091836,1,1,15,0,3,9,4,11.394,-11.391,4.4804883,-4.4804883,0.10425922,0.086256094,8.5307722,32.012836,100.84755,61.883194,20.648346,0,56.139206,0,13.656375,0,47.187408,17.047728,51.036114,18.038837,0.61850256,0.34416088,0.20167907,0.38149744,0.65583909,0.17981838,264.11813,146.96646,86.122681,162.91023,280.06192,76.787552,0.46666667,0.875,11.394,-11.391,0.13287695,0.079009742,0.22531678,0.34416088,0.34416088,0.77468324,0.65583909,0.43052232,96.21666,146.96646,146.96646,330.81171,280.06192,183.84525,8,1,3,0.13287695,0.079009742,0.48387095,-4.7441001,236.19681,52.25568,43.01421,20.926258,0,0,0,37.430504,6.0398216,52.412441,9.3527203,90.909561,188.25401,0,25.44577,6.187367,66.468246,20.926258,50.084522,279.13,0.36097246,6.044394,3.7354364,9.6015596,427.02838,471.64456,24.217457,0,0,17.742489,54.133583,154.70728,179.19774,507.18201,2891,48,170
O=C(O)[C@@H](N)[C@H](CC)C,21.932308,1,1,0,0,3,0,0,0,22,3,6,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,2,0,0,3.5997987,-2.6615496,-0.42271298,0.38603604,2.6450982,-2.7752569,-0.3765181,0.35482416,2.6808414,-2.4201357,-0.25787541,0.49977708,2.88345,14.509691,3,0.375,0,21,1,8,6,3,0.375,20,0,7.4391575,5.7946196,4.3618073,4.4391575,4.091423,3.075778,2.3147137,2.3593719,2,0,0.70965427,5,0,-0.81139034,-0.33123919,0.026770057,2.2952054,-1.3636426,-0.28855243,0.054200001,2.3052604,-0.53070587,-0.19535416,0.1138421,2.5072598,4.1632609,6.0032978,1.4966402,-2.4764013,0.30756363,-0.56651449,0,0.95455647,3.5466075,-0.0020435452,9.6832724,11.588758,1.0157714,5.9680948,9,3.9200001,2.8800001,8.0597343,3.4565301,2.50173,3.0954127,3,3,1,0,-1.64373,-0.52371001,3.5428903,0,1,0,1,0,3,0,2.9300001,-2.9300001,1.1091932,-1.1091932,0.24955328,0.29759493,38.388474,7.4113464,17.238026,0,10.324173,14.708499,0,0,46.196667,0,0,0,13.566921,14.418659,0.67323667,0.45720175,0.17248137,0.3267633,0.54279828,0.15428194,109.23451,74.182251,27.98558,53.018253,88.070518,25.032671,0.40000001,0.66666669,2.9300001,-2.9300001,0.22491467,0.33788395,0.31651339,0.45720175,0.4035736,0.68348658,0.54279828,0.27991301,51.355175,74.182251,65.480934,110.89759,88.070518,45.416656,3,0,0,0.22491467,0.33788395,0,0.44440001,32.897186,7.7454643,27.844185,25.385227,4.4107962,0,0,0,18.868406,66.652031,3.5066199,23.862217,0,29.796022,3.9819686,32.897186,18.868406,7.7454643,66.652031,63.32,0.71696228,4,2.17136,6.0152125,162.25276,184.84352,0,0,0,0,83.533485,14.708499,44.876331,131.175,92,10,36
